Track name,Artist name,Album,Playlist name,Type,ISRC
"Baby, Baby","The Lemon Twigs","Do Hollywood","Omeprazol","Playlist","GBAFL1600251"
"Yesterday","Swim Mountain","Swim Mountain","Omeprazol","Playlist","GBBTF1400052"
"Where'd All the Time Go?","Dr. Dog","Shame, Shame (Deluxe Edition)","Omeprazol","Playlist","USEP40937005"
"Heart It Races - Cover Version","Dr. Dog","Heart It Races","Omeprazol","Playlist","QMFME1528618"
"That Old Black Hole","Dr. Dog","Be The Void (Deluxe Edition)","Omeprazol","Playlist","USEP41130004"
"Skiptracing","Mild High Club","Skiptracing","Omeprazol","Playlist","US2S71673001"
"Tesselation","Mild High Club","Skiptracing","Omeprazol","Playlist","US2S71673004"
"Necessary Evil","Unknown Mortal Orchestra","Multi-Love","Omeprazol","Playlist","US38Y1526208"
"So Good At Being in Trouble","Unknown Mortal Orchestra","II","Omeprazol","Playlist","US38Y1323203"
"I'm Sleepin' In","King Gizzard & The Lizard Wizard","Gumboot Soup","Omeprazol","Playlist","AUTZK1700115"
"Shooting Star","Richard In Your Mind","Ponderosa","Omeprazol","Playlist","AU4T31400125"
"また明日(Alternate Version)","OGRE YOU ASSHOLE","Confidential","Omeprazol","Playlist","JPVP01214502"
"Extremely Bad Man","Shintaro Sakamoto","Let's Dance Raw","Omeprazol","Playlist","USFP71447103"
"The Other Song","Spirit","The Mercury Years","Omeprazol","Playlist","USUM71212964"
"Orange Juice","Stanley Brinks and The Wave Pictures","Orange Juice","Omeprazol","Playlist","GBV6U1400101"
"I'm Only Sleeping","R. Stevie Moore","Warning","Omeprazol","Playlist","USCXG0600258"
"Great Dane","Cosmo Pyke","Just Cosmo","Omeprazol","Playlist","GBKPL1777114"
"Dripping Sun","Kikagaku Moyo","Masana Temples","Omeprazol","Playlist","TCADT1851279"
"Todo Terminó","Juan Wauters","Who Me?","Omeprazol","Playlist","QMMZN1522402"
"Here I Go","Syd Barrett","The Madcap Laughs","Omeprazol","Playlist","GBAYE7000485"
"BABY BLUE","Fishmans","空中キャンプ","Omeprazol","Playlist","JPPO09509900"
"Found You","Django Django","Born Under Saturn","Omeprazol","Playlist","GBMVH1500060"
"Dead Weight","Jack Stauber","HiLo","Omeprazol","Playlist","QM4DW1869511"
"Cumdown","The Pesos","Carpet Dope","Omeprazol","Playlist","TCADH1725143"
"Dark Red","Steve Lacy","Dark Red","Omeprazol","Playlist","GBKPL1778015"
"Be Thankful For What You Got","Love","Reel To Real","Omeprazol","Playlist","QMEF91350058"
"Hammered","Richard In Your Mind","Ponderosa","Omeprazol","Playlist","AU4T31400119"
"Poor Moon - Bonus Track","Canned Heat","Hallelujah","Omeprazol","Playlist","USCA26900322"
"Mon autre","Juniore","Juniore","Omeprazol","Playlist","FR9W11516596"
"Take My Time","Skinshape","LIFE & LOVE","Omeprazol","Playlist","GBQW91700001"
"Orpheus Under the Influence","The Buttertones","Buttertones","Omeprazol","Playlist","TCABT1458930"
"Baby","Devendra Banhart","What Will We Be (Standard)","Omeprazol","Playlist","USRE10901340"
"Mi Negrita","Devendra Banhart","Mala","Omeprazol","Playlist","USNO11200495"
"La Luna","Kora","Renacer Pt. 1","Omeprazol","Playlist","ZZOPM2004209"
"Blue Cigar","Midnight Sister","Saturn Over Sunset","Omeprazol","Playlist","US38Y1730403"
"This Night Has Opened My Eyes - 2011 Remaster","The Smiths","Hatful of Hollow","Omeprazol","Playlist","GBCAD1000139"
"Raucher","Future Franz","Normal","Omeprazol","Playlist","QM4TW1912999"
"Different State of Mind","Kid Bloom","Different State of Mind","Omeprazol","Playlist","QMPKX1680715"
"Notion","The Rare Occasions","Notion","Omeprazol","Playlist","USHM21617726"
"Half a Person - 2011 Remaster","The Smiths","Louder Than Bombs","Omeprazol","Playlist","GBCRL1100081"
"Macho","Jaakko Eino Kalevi","Modern Life","Omeprazol","Playlist","FIHL21000009"
"Mycose","La Femme","Mystère","Omeprazol","Playlist","FR9W11608831"
"Golden Brown","The Stranglers","La Folie","Omeprazol","Playlist","GBAYE8100053"
"Venus As A Boy","Björk","Debut","Omeprazol","Playlist","GBBTF9300119"
"Femme Fatale","The Velvet Underground","The Velvet Underground & Nico 45th Anniversary","Omeprazol","Playlist","USPR36702761"
"OMG Rock n Roll","Kevin Morby","OMG Rock n Roll","Omeprazol","Playlist","USJ5G1919104"
"Sunflower Seeds","The Orielles","Silver Dollar Moment","Omeprazol","Playlist","GBPVV1702100"
"Call It Fate, Call It Karma","The Strokes","Comedown Machine","Omeprazol","Playlist","USRC11300085"
"It Girl","The Brian Jonestown Massacre","Thank God For Mental Illness","Omeprazol","Playlist","GBSLX0810186"
"Post Breakup Stoner","Sunflowers","The Intergalactic Guide to Find the Red Cowboy","Omeprazol","Playlist","US7VG1689075"
"Hey","Nilüfer Yanya","Extraordinary Renditions","Omeprazol","Playlist","GBGLW1500368"
"I Follow You","Melody's Echo Chamber","Melody's Echo Chamber","Omeprazol","Playlist","GBCEL1200322"
"Some Time Alone, Alone","Melody's Echo Chamber","Melody's Echo Chamber","Omeprazol","Playlist","GBCEL1200325"
"Друг","Глум","Мираж","Omeprazol","Playlist","FRX452032621"
"Touch Me","DivineDevine","Riot Of The Kelly Green Love","Omeprazol","Playlist","GBWUL2123574"
"Pitch the Baby","Cocteau Twins","Heaven or Las Vegas","Omeprazol","Playlist","GBAFL9000063"
"Cherry-coloured Funk","Cocteau Twins","Heaven or Las Vegas","Omeprazol","Playlist","GBAFL9000062"
"Lorelei","Cocteau Twins","Treasure","Omeprazol","Playlist","GBAFL8400054"
"3am","Jacks Haupt","1973","Omeprazol","Playlist","QZFZ52033233"
"Out of Time","Deb Never","House on Wheels EP","Omeprazol","Playlist","USA2B1902507"
"You Are the Right One","Sports","Naked All the Time","Omeprazol","Playlist","QMAAK1594503"
"Feelin' Lovely","Devonté Hynes","Myths 001","Omeprazol","Playlist","QMV8L1520802"
"Bird Whisperer","Tom VR","Frissons","Café para llevar","Playlist","GBUD71500112"
"Bring The Sun feat. Gry - Original Mix","Frank & Tony","You Go Girl","Café para llevar","Playlist","USYF71400035"
"To the Disco ‘77","Move D","To the Disco ‘77 & Hybrid Minds Remixes","Café para llevar","Playlist","GBWFX1300088"
"Mechta","DJ Heure","Mechta","Café para llevar","Playlist","UKA2G1708021"
"Rendezvous","Baltra","Rendezvous","Café para llevar","Playlist","UKLAM1702013"
"I Want You","Demuja","Wanted - EP","Café para llevar","Playlist","TCACU1659010"
"I Think I'll Do Some Stepping (On My Own) - OPOLOPO Rework","Sandy Barber","I Think I'll Do Some Stepping (On My Own) - OPOLOPO Rework","Café para llevar","Playlist","GBEQT1400865"
"Fade Away (Vocal)","Baltra","Knowes Universal Broadcast (Seg. 1)","Café para llevar","Playlist","NLL561606656"
"Winona","DJ BORING","Winona","Café para llevar","Playlist","USQY51621229"
"Talk to Me You'll Understand","Ross from Friends","You'll Understand","Café para llevar","Playlist","UKA2G1608004"
"Dexter; Freggelswuff","Ricardo Villalobos; Robag Wruhme","Wuppdeckmischmampflow","Café para llevar","Playlist","DEU671000200"
"Follow It Up","Patrick Holland","I Want To Believe","Café para llevar","Playlist","CAE5H1500300"
"The Flow","Harrison BDP","Confusion Of Sound","Café para llevar","Playlist","GB8KE1759257"
"Would You Still Be Here","Ross from Friends","The Outsiders","Café para llevar","Playlist","FR59R1781723"
"Bootman","Ross from Friends","You'll Understand","Café para llevar","Playlist","UKA2G1608006"
"Matinee","Snacks","Burnin'","Café para llevar","Playlist","DEY471615549"
"fantastic planet","xJK.","spacewalk","Café para llevar","Playlist","QM42K1721078"
"pretend we're okay","dj poolboi","we can be happy","Café para llevar","Playlist","DEVF11900554"
"we can be happy","dj poolboi","we can be happy","Café para llevar","Playlist","DEVF11900557"
"Thinkin' Bout You","Hush Hush","Love on Wax","Café para llevar","Playlist","QZK6N1953098"
"The Revolution","Ross from Friends","Epiphany","Café para llevar","Playlist","US25X1900389"
"This Old House Is All I Have","Against All Logic","2012 - 2017","Café para llevar","Playlist","GBKPL1899464"
"Biggie Was A Jazz Fan (Dub)","Mark Blair","Biggie Was A Jazz Fan (Dub)","Café para llevar","Playlist","CAENV1824435"
"omokage.","snctm.","omokage.","Café para llevar","Playlist","DEVF11800512"
"homesoon.","jamesjamesjames","homesoon.","Café para llevar","Playlist","DEVF11900580"
"It's up to Me - Instrumental","Chaos In The CBD","Chaos in the CBD & Friends","Café para llevar","Playlist","FR10S2030543"
"Cityfade","Against All Logic","2012 - 2017","Café para llevar","Playlist","GBKPL1899470"
"Now U Got Me Hooked","Against All Logic","2012 - 2017","Café para llevar","Playlist","GBKPL1899471"
"Traumfolge","COMPUTER DATA","Traumfolge","Café para llevar","Playlist","CAHQJ1863296"
"1992","No_4mat","1992","Café para llevar","Playlist","USLZJ1886830"
"Healing","COMPUTER DATA","Emotional Shift","Café para llevar","Playlist","USA2P1884110"
"Runaway Girl","No_4mat","2016","Café para llevar","Playlist","QZ5FN1969270"
"Menace II Society","Mall Grab","Menace II Society","Café para llevar","Playlist","UK34N1300149"
"Kokiri Forest","Hugo Mari","Mind's Eye","Café para llevar","Playlist","GBBSP1950015"
"Conventional Parties","upper class","Haus Vibes for House Wives","Café para llevar","Playlist","QZBRF1863934"
"Children of Floga","DSF","Acacia","Café para llevar","Playlist","TCADX1852720"
"kann nicht schlafen (ich lieg wach)","3LNA","kann nicht schlafen (ich lieg wach)","Café para llevar","Playlist","QZDA42267884"
"Lookin' 4 Love - Original Mix","Baltra","Sophia","Café para llevar","Playlist","PLE071651101"
"Flashing Lights","Subjoi","Flashing Lights","Café para llevar","Playlist","QZB4J1803445"
"LSD - Original Mix","Remco Beekwilder","LSD EP","El castillo de las tinieblas","Playlist","GBJX38210001"
"Concrete Jungle - Original Mix","Remco Beekwilder","LSD EP","El castillo de las tinieblas","Playlist","GBJX38210002"
"Fenix - Amelie Lens Remix","Regal","Involve 020","El castillo de las tinieblas","Playlist","GBKQU1845820"
"Frozen Room","Charles Fenckler","Diving from the Void","El castillo de las tinieblas","Playlist","GBBVL1604501"
"Irregular Acid - Original Mix","Remco Beekwilder","10th Planet EP","El castillo de las tinieblas","Playlist","NLCK41033984"
"2nd Limit - Original Mix","Cleric","Voices of Control EP","El castillo de las tinieblas","Playlist","NLCK41030943"
"In Silence","Amelie Lens","A-Sides, Vol. 6","El castillo de las tinieblas","Playlist","GBUR61700104"
"Still Raving","Regal","Still Raving","El castillo de las tinieblas","Playlist","GBKQU1892267"
"Drift","Amelie Lens","Contradiction","El castillo de las tinieblas","Playlist","DESR41700115"
"Space Raiders - Charlotte de Witte Remix","Eats Everything","Space Raiders (Charlotte de Witte Remix)","El castillo de las tinieblas","Playlist","GBT9R1900001"
"Wisdom","Charlotte de Witte","Wisdom EP","El castillo de las tinieblas","Playlist","GBKQU1751920"
"Another Club - Charlotte de Witte Remix","Radio Slave","Another Club (Remixes)","El castillo de las tinieblas","Playlist","GBLTF1900096"
"Pachamama","Ramiro Lopez","Pachamama","El castillo de las tinieblas","Playlist","UKACT1780427"
"Fluor - Original Mix","Ramiro Lopez","Pure - EP","El castillo de las tinieblas","Playlist","UKACT1880795"
"99 Portraits - Original Mix","Andres Campo","Forget","El castillo de las tinieblas","Playlist","UKACT1980058"
"Teach Me - Amelie Lens Acid Mix","Adam Beyer","Teach Me (Amelie Lens Remixes)","El castillo de las tinieblas","Playlist","GBUR61700339"
"Space Date","Adam Beyer","Space Date","El castillo de las tinieblas","Playlist","GBUR61700232"
"Going Down","Adam Beyer","Going Down","El castillo de las tinieblas","Playlist","GBUR61600131"
"Hidden T","Enrico Sangiuliano","Biomorph","El castillo de las tinieblas","Playlist","GBUR61700217"
"Follow","Amelie Lens","Stay With Me","El castillo de las tinieblas","Playlist","DESR41700154"
"Hypnotize","Sam Paganini","Zenith","El castillo de las tinieblas","Playlist","DEH741709283"
"Unconditional Beauty","Luigi Madonna","Background","El castillo de las tinieblas","Playlist","GBUR61200278"
"No Limits - Original Mix","Andres Campo","Marito","El castillo de las tinieblas","Playlist","UKACT1980141"
"Bulgari - Original Mix","Ramiro Lopez","Marito","El castillo de las tinieblas","Playlist","UKACT1980139"
"Forget - Original Mix","Andres Campo","Forget","El castillo de las tinieblas","Playlist","UKACT1980057"
"Symbiosis","Enrico Sangiuliano","Biomorph","El castillo de las tinieblas","Playlist","GBUR61700219"
"Vibrancy - Original Mix","UMEK","Vibrancy EP","El castillo de las tinieblas","Playlist","SIB151900004"
"Ravaged - Original Mix","UMEK","Ravaged EP","El castillo de las tinieblas","Playlist","SIB151900007"
"Reign Of Terror","Dax J","Illusions of Power","El castillo de las tinieblas","Playlist","NLCF81500033"
"Closer - Original Mix","Charlotte de Witte","Closer EP","El castillo de las tinieblas","Playlist","NLQ7Y1700009"
"Look What Your Love Has Done To Me","Perc","Bitter Music","El castillo de las tinieblas","Playlist","GBUNP1700809"
"I Wanna Go Bang","Bjarki","Arthur an the Intergalactic Whales","El castillo de las tinieblas","Playlist","GBLFT1540008"
"Selected","Charlotte de Witte","Selected EP","El castillo de las tinieblas","Playlist","BET611900017"
"My Black rave","Nico Moreno","Bud Sampler 5","El castillo de las tinieblas","Playlist","DETB31800272"
"Daydream","I Hate Models","Warehouse Memories","El castillo de las tinieblas","Playlist","ITDY21600111"
"Have You Ever Had a Dream","Under Black Helmet","Mute","El castillo de las tinieblas","Playlist","DEPL91450061"
"Eerie - Sleeparchive Remix","Lewis Fautzi","Disasters on the Horizon (Inc Sleeparchive & Sigha Remixes","El castillo de las tinieblas","Playlist","GBBVL1604632"
"Terror Acid","Boston 168","Black Hole","El castillo de las tinieblas","Playlist","GBKQU1586189"
"Megator","T78","Megator","El castillo de las tinieblas","Playlist","ITB841900306"
"Acid Lick","T78","Tektones, Vol. 3","El castillo de las tinieblas","Playlist","ITB841800598"
"Universe of 90's Techno Parties [Molekul 007]","AIROD","Universe of 90's Techno Parties [Molekul 007]","El castillo de las tinieblas","Playlist","TCADL1810118"
"Fury","AIROD","Rave Cycle EP","El castillo de las tinieblas","Playlist","BEN581900589"
"Rave Cycle","AIROD","Rave Cycle EP","El castillo de las tinieblas","Playlist","BEN581900586"
"Fallen Angels","AIROD","Rave Cycle EP","El castillo de las tinieblas","Playlist","BEN581900587"
"Capsule","Adam Beyer","Capsule","El castillo de las tinieblas","Playlist","GBUR61700055"
"Elements","Tobias Lueke","Elements","El castillo de las tinieblas","Playlist","CA5KR1952798"
"The Outsiders - T78 Remix","Christian Cambas","The Outsiders","El castillo de las tinieblas","Playlist","ITB841800361"
"Bloodshed","AIROD","Rave Cycle EP","El castillo de las tinieblas","Playlist","BEN581900588"
"Can't Fuck With Rave","AIROD","Burn Injury","El castillo de las tinieblas","Playlist","TCAEP2039981"
"19 calls","Deborah de Luca","19 calls","El castillo de las tinieblas","Playlist","DEUD41910979"
"No Relation","Milo Spykers","Infinite","El castillo de las tinieblas","Playlist","BEN581800305"
"Zenith","Milo Spykers","Infinite","El castillo de las tinieblas","Playlist","BEN581800304"
"Sysma - Original Mix","Dusty Kid","Kéia EP","El castillo de las tinieblas","Playlist","ITK771700002"
"Look What Your Love Has Done To Me - Amelie Lens Remix","Perc","Look What Your Love Has Done To Me (Remixed)","El castillo de las tinieblas","Playlist","GBUNP1908502"
"Man Over Machine","Amelie Lens","Little Robot EP","El castillo de las tinieblas","Playlist","BEN581900555"
"Seat Belt","ROBPM","Throwback","El castillo de las tinieblas","Playlist","ITB841900005"
"Desire","Sam Paganini","Desire / Mercury","El castillo de las tinieblas","Playlist","DEH741700288"
"69 19","Deborah de Luca","69 19","El castillo de las tinieblas","Playlist","DEUD41913148"
"Fisto - Edit Mix","T78","Fisto / Tri-Klops","El castillo de las tinieblas","Playlist","ITB841800107"
"Synergy - T78 Remix","Filterheadz","Synergy","El castillo de las tinieblas","Playlist","ITB841900252"
"Jiggy - Original Mix","Alfred Heinrichs","Jiggy","El castillo de las tinieblas","Playlist","DEBW21700169"
"Magnetic - Matt Sassari Remix","Horisone","Magnetic","El castillo de las tinieblas","Playlist","GBLV61925309"
"Waitin' - Extended Mix","Matt Sassari","Waitin'","El castillo de las tinieblas","Playlist","GBHAD1901300"
"Crack Body","Matt Sassari","Crack Body - EP","El castillo de las tinieblas","Playlist","GBUR61900186"
"Dica","UMEK","Dica","El castillo de las tinieblas","Playlist","DEBG51800035"
"Cilene","Oscar L","Cilene","El castillo de las tinieblas","Playlist","ES7841925702"
"Bruuh","Matt Sassari","Crack Body - EP","El castillo de las tinieblas","Playlist","GBUR61900187"
"Everytime I See You","Matt Sassari","Crack Body - EP","El castillo de las tinieblas","Playlist","GBUR61900188"
"Overcome","DJ Boris","Groove Vox EP","El castillo de las tinieblas","Playlist","GBKQU1919035"
"Leroy","Matt Sassari","Leroy","El castillo de las tinieblas","Playlist","GBKQU1898805"
"Tsuget","Matt Sassari","Leroy","El castillo de las tinieblas","Playlist","GBKQU1898806"
"Nervosity","Matt Sassari","Nervosity EP","El castillo de las tinieblas","Playlist","QM6MZ1832077"
"PIG TAILS - MATT SASSARI REMIX","Jickow","Pig Tails EP","El castillo de las tinieblas","Playlist","QM6MZ1899973"
"Insomnia","KAS:ST","Road To Nowhere","El castillo de las tinieblas","Playlist","NLCK41052418"
"Hell On Earth - 999999999 Remix","KAS:ST","Hell On Earth","El castillo de las tinieblas","Playlist","NLCK41054019"
"Hypnotized - Joyhauser Remix","Amelie Lens","Hypnotized","El castillo de las tinieblas","Playlist","DESR41800289"
"Speshial","Matt Sassari","Speshial EP","El castillo de las tinieblas","Playlist","NLCK41049492"
"Unique","Matt Sassari","Speshial EP","El castillo de las tinieblas","Playlist","NLCK41049494"
"Dust","Matt Sassari","Dust EP","El castillo de las tinieblas","Playlist","GBKQU1857186"
"Seigneur Gondor - Original Mix","Matt Sassari","Seigneur Gondor EP","El castillo de las tinieblas","Playlist","GBT9R1800016"
